               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 351,              1.2108,              1.4313,              1.4197,             0.70708,             0.60638,             0.66651,             0.50218,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                 352,              1.2247,              1.4268,              1.4199,             0.71255,             0.60262,             0.66633,             0.50274,                   0,                   0,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,              1.2174,               1.427,              1.4203,             0.70867,             0.60375,             0.66618,             0.50215,                   0,                   0,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,              1.2179,              1.4463,              1.4205,             0.71639,             0.60044,             0.66572,             0.50164,                   0,                   0,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,              1.2135,              1.4256,              1.4185,             0.71549,             0.60241,             0.66618,             0.50205,                   0,                   0,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,              1.2116,              1.4139,              1.4221,             0.71078,             0.60421,              0.6672,             0.50276,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                 357,              1.2166,              1.4395,              1.4242,             0.70186,             0.61384,              0.6675,             0.50261,                   0,                   0,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,                1.22,              1.4568,              1.4238,             0.70606,              0.6107,             0.66694,             0.50244,                   0,                   0,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,              1.2188,              1.4197,              1.4205,             0.71266,             0.60757,             0.66785,             0.50308,                   0,                   0,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,               1.213,              1.4174,              1.4234,             0.71537,              0.6064,             0.66891,             0.50394,                   0,                   0,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,              1.2078,              1.4183,              1.4138,             0.71959,             0.60385,             0.66848,             0.50332,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                 362,              1.1994,              1.4082,              1.4091,             0.70356,             0.61211,             0.66856,             0.50338,                   0,                   0,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,              1.2071,              1.4139,              1.4203,             0.70608,             0.61125,             0.66802,             0.50339,                   0,                   0,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,              1.2045,              1.4281,              1.4165,             0.70815,             0.61359,             0.66891,             0.50378,                   0,                   0,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,              1.1981,              1.4077,              1.4131,             0.71327,             0.60932,             0.66928,             0.50401,                   0,                   0,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,              1.2284,              1.4364,              1.4271,             0.71183,             0.61099,             0.66929,             0.50402,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                 367,              1.2041,              1.4108,              1.4128,             0.71326,             0.60922,             0.66923,             0.50385,                   0,                   0,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,                1.22,              1.4288,              1.4199,             0.71283,              0.6082,              0.6696,             0.50413,                   0,                   0,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,               1.192,              1.3947,              1.4105,             0.71594,             0.60655,             0.66998,             0.50455,                   0,                   0,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,              1.2166,              1.4262,              1.4232,             0.72299,             0.60513,              0.6702,             0.50528,                   0,                   0,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,              1.2069,              1.4304,              1.4206,               0.714,             0.60989,             0.67027,             0.50523,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                 372,              1.2045,              1.3995,              1.4137,             0.71135,             0.61159,             0.66987,             0.50501,                   0,                   0,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,              1.2125,              1.4157,              1.4182,              0.7094,             0.61365,             0.67025,             0.50566,                   0,                   0,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,              1.2057,              1.4048,              1.4152,             0.71796,             0.60998,             0.67083,             0.50599,                   0,                   0,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,              1.1971,              1.4047,              1.4071,              0.7034,             0.61865,             0.67035,              0.5059,                   0,                   0,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,              1.2129,              1.4121,              1.4184,             0.69129,             0.62274,              0.6704,             0.50588,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                 377,               1.193,                 1.4,              1.4089,             0.69929,              0.6215,             0.67025,             0.50634,                   0,                   0,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,              1.2068,              1.4121,              1.4162,             0.69657,             0.62036,             0.67126,             0.50702,                   0,                   0,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,              1.2048,              1.3981,              1.4128,             0.70323,             0.61503,             0.67078,             0.50694,                   0,                   0,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,              1.2046,              1.3938,               1.414,             0.71061,             0.61121,             0.67069,             0.50696,                   0,                   0,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,              1.2111,               1.389,               1.414,             0.71886,             0.60698,             0.67114,             0.50739,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                 382,              1.2046,              1.3915,              1.4075,             0.72642,             0.60722,             0.67169,             0.50806,                   0,                   0,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,              1.1835,              1.3774,              1.4048,             0.71786,             0.61225,             0.67273,             0.50838,                   0,                   0,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,              1.2017,              1.3923,              1.4094,             0.71518,             0.61332,             0.67302,             0.50786,                   0,                   0,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,              1.1989,              1.3911,              1.4112,             0.71361,             0.61574,             0.67339,             0.50824,                   0,                   0,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,               1.179,              1.3763,              1.3989,             0.71013,             0.61602,              0.6732,             0.50788,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                 387,              1.1948,              1.3839,              1.4032,             0.71871,             0.61148,             0.67282,             0.50784,                   0,                   0,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,               1.191,              1.3794,              1.4038,             0.72386,             0.61066,             0.67233,             0.50711,                   0,                   0,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,              1.2007,              1.3794,              1.4041,             0.73087,               0.608,             0.67238,             0.50679,                   0,                   0,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,              1.2034,              1.3731,              1.4033,             0.72311,             0.61082,               0.673,             0.50716,                   0,                   0,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,              1.1821,              1.3677,               1.405,             0.72559,             0.61177,             0.67365,             0.50763,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                 392,              1.1845,              1.3616,              1.4017,             0.72133,             0.61526,             0.67382,             0.50825,                   0,                   0,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,              1.1967,              1.3896,              1.4082,             0.71905,              0.6127,              0.6731,              0.5074,                   0,                   0,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,              1.1912,              1.3601,              1.4002,             0.70945,             0.61631,             0.67325,             0.50806,                   0,                   0,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,              1.1936,              1.3718,               1.403,             0.71234,             0.61716,             0.67376,             0.50862,                   0,                   0,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,              1.1854,              1.3587,              1.3969,             0.70914,             0.61664,             0.67377,             0.50906,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                 397,              1.1889,              1.3643,              1.4058,             0.70852,             0.61714,             0.67387,             0.50884,                   0,                   0,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,              1.1811,               1.366,              1.4032,             0.70741,             0.61911,             0.67411,             0.50913,                   0,                   0,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,              1.1904,              1.3624,              1.3996,             0.71154,             0.61633,              0.6747,              0.5099,                   0,                   0,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,              1.1835,              1.3487,              1.3959,             0.71292,             0.61521,             0.67459,              0.5097,                   0,                   0,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,              1.1709,              1.3631,              1.4002,             0.71044,             0.61817,             0.67548,             0.51039,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                 402,              1.1768,              1.3404,              1.3934,             0.71052,             0.61975,             0.67576,             0.51087,                   0,                   0,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,              1.1767,              1.3508,              1.3954,             0.70907,             0.61902,             0.67597,             0.51107,                   0,                   0,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,              1.1812,              1.3737,              1.4009,             0.70896,             0.62117,             0.67595,             0.51109,                   0,                   0,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,              1.1818,              1.3737,              1.4007,             0.71368,             0.61827,             0.67631,             0.51099,                   0,                   0,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,              1.1785,              1.3625,              1.3995,             0.71372,             0.61803,             0.67604,             0.51093,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                 407,              1.1833,              1.3464,              1.3929,             0.71479,             0.61994,             0.67578,             0.51099,                   0,                   0,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,              1.1933,              1.3488,              1.4013,             0.72425,             0.61307,             0.67573,             0.51037,                   0,                   0,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,              1.1844,              1.3647,              1.3993,             0.71691,             0.61722,             0.67611,             0.51076,                   0,                   0,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,              1.1811,              1.3657,              1.3991,             0.72112,               0.616,             0.67671,             0.51114,                   0,                   0,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,              1.1838,              1.3411,              1.3962,             0.72246,              0.6129,             0.67618,             0.51066,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                 412,              1.1687,              1.3103,              1.3928,             0.72064,             0.61427,             0.67664,             0.51113,                   0,                   0,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,              1.1757,               1.332,              1.3928,             0.71748,             0.61639,             0.67627,             0.51077,                   0,                   0,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,              1.1917,              1.3339,              1.3949,             0.71038,             0.62145,             0.67607,             0.51113,                   0,                   0,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,               1.176,              1.3446,              1.3951,             0.72037,             0.61401,             0.67638,             0.51126,                   0,                   0,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,              1.1826,              1.3418,              1.4009,             0.70781,             0.62068,               0.677,             0.51151,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                 417,              1.1796,              1.3292,              1.3903,             0.71185,              0.6167,             0.67651,             0.51181,                   0,                   0,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,              1.1616,              1.3241,              1.3926,             0.71029,             0.61984,             0.67723,              0.5119,                   0,                   0,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,              1.1707,              1.3421,              1.3915,             0.70693,             0.62143,             0.67751,             0.51193,                   0,                   0,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,              1.1713,               1.326,              1.3929,             0.71176,              0.6188,             0.67748,             0.51208,                   0,                   0,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,              1.1687,              1.3262,              1.3819,             0.71112,             0.62017,             0.67774,              0.5123,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                 422,              1.1667,              1.3203,              1.3877,             0.71918,               0.618,             0.67792,             0.51266,                   0,                   0,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,              1.1637,               1.342,              1.3931,             0.72388,             0.61575,             0.67798,             0.51275,                   0,                   0,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,              1.1642,              1.3282,              1.3904,             0.72718,             0.61457,             0.67793,             0.51295,                   0,                   0,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,              1.1581,              1.3052,               1.384,              0.7287,             0.61285,             0.67794,             0.51349,                   0,                   0,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,              1.1815,              1.3304,              1.3928,             0.72804,             0.61366,             0.67802,             0.51364,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                 427,              1.1667,              1.3069,              1.3849,             0.72001,             0.61762,             0.67793,              0.5136,                   0,                   0,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,              1.1673,              1.3106,              1.3848,             0.72223,             0.61889,             0.67825,             0.51376,                   0,                   0,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,              1.1586,              1.3112,              1.3853,             0.72144,             0.61963,             0.67857,             0.51404,                   0,                   0,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,              1.1538,              1.2842,              1.3801,             0.72951,             0.61515,             0.67901,             0.51396,                   0,                   0,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,              1.1644,              1.3018,              1.3847,             0.73035,             0.61539,             0.67963,             0.51429,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                 432,              1.1575,              1.2878,              1.3807,              0.7237,             0.61841,             0.67998,             0.51472,                   0,                   0,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,              1.1717,              1.3103,              1.3866,             0.72351,             0.61907,             0.67974,             0.51482,                   0,                   0,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,              1.1594,               1.294,              1.3773,             0.72434,             0.61782,             0.67904,             0.51459,                   0,                   0,                   0,           0.0014266,           0.0014266,           0.0014266
